wave,flux,err,fit_all,fit_stell
999.897,0.946524,0.227714,1.018199173838026,13.36037077320532
1000.07,0.947443,0.227913,1.019086881186909,13.36705002266378
1000.24,1.04348,0.247136,1.007736927994164,13.21346851694878
1000.42,1.13935,0.247329,0.9958791704284463,13.05314414394849
1000.60,1.34981,0.266586,0.9858705058907892,12.91716107383240
1000.77,1.25561,0.247754,0.9788663667652336,12.82062881713317
1000.95,1.18012,0.247953,0.9718541560485007,12.72406414216722
1001.13,1.08582,0.248203,0.9811902961068262,12.84153518849106
1001.31,0.991040,0.248402,1.000855555998570,13.09405188521188
1001.48,1.20233,0.267742,1.020541620813962,13.34665518552879
1001.66,1.28002,0.267985,1.014614518584508,13.26422440742890
1001.84,1.43403,0.287359,1.003987282545708,13.12043344646716
1002.01,1.47354,0.287602,0.9937886870492928,12.98254372962701
1002.18,1.32127,0.268646,0.9923776385517689,12.95931077538091
1002.36,1.22626,0.249674,0.9911605478050417,12.93863196694608
1002.54,1.13146,0.249925,0.9910052514372166,12.93182235372765
1002.71,1.17090,0.269382,0.9948175258166086,12.97677059206711
1002.89,1.24889,0.288850,0.9986312895609077,13.02170336828669
1003.07,1.07655,0.269806,1.003453098348202,13.07974759637300
1003.25,0.961785,0.250745,1.009543381900351,13.15427207303837
1003.42,0.769619,0.212352,1.015635795808883,13.22877098850934
1003.60,0.925021,0.231893,1.016741414459903,13.23828704966952
1003.78,1.04191,0.251451,1.015448857784861,13.21658091553138
1003.95,1.13927,0.270970,1.014208588412669,13.19577299331370
1004.12,1.08214,0.251834,1.011231059550173,13.15218680793654
1004.30,1.08306,0.252080,1.007991898878086,13.10522957585439
1004.48,1.20028,0.271705,1.005422664702310,13.06700867239068
1004.65,1.08438,0.271908,1.009033784384560,13.10911463460334
1004.83,1.10469,0.272163,1.012647199235595,13.15122119287739
1005.01,0.813531,0.233466,1.010623060117851,13.12010734807191
1005.19,0.853164,0.233663,0.9936281975092058,12.89473337183159
1005.36,0.951866,0.233910,0.9766207206347903,12.66935990577113
1005.54,1.14756,0.253586,0.9348010204978893,12.12239487923226
1005.72,1.22654,0.253784,0.8687291769037695,11.26144631498929
1005.89,0.958196,0.241616,0.8053229919097232,10.43582668087784
1006.06,0.869340,0.241887,0.8397809917646588,10.87836311106939
1006.24,0.662894,0.242164,0.9181441973251481,11.88910202812381
1006.42,0.621909,0.235303,0.9965379098778891,12.89949302114411
1006.59,0.779791,0.261698,0.9909001973169511,12.82181835836342
1006.77,1.12110,0.288108,0.9787879407232274,12.66045200586950
1006.95,1.41044,0.314548,0.9696188748768558,12.53725488136349
1007.13,1.33273,0.314815,0.9858088448858634,12.74193077914566
1007.30,1.17634,0.315081,1.002016514947363,12.94667759730508
1007.48,1.04606,0.315348,0.9921471728837188,12.81447504285995
1007.66,0.994222,0.289298,0.9307555009251021,12.01715341081257
1007.83,0.916053,0.263227,0.8718410189482302,11.25254966347907
1008.00,1.02254,0.263495,0.8662620174584296,11.17646130459816
1008.18,1.15527,0.290087,0.9236104733635639,11.91201424109104
1008.36,1.28810,0.316702,0.9810002432806189,12.64756773489007
1008.53,1.15718,0.316978,0.9880934815987608,12.73436744962602
1008.71,1.13179,0.317247,0.9738640899469181,12.54640709188454
1008.89,0.894585,0.291035,0.9596241674117655,12.35844681059870
1009.07,0.922012,0.291304,0.9751569961460218,12.55390541389384
1009.24,0.790366,0.265047,0.9948352256152974,12.80257741404193
1009.42,0.843801,0.265255,1.007491780849158,12.96073453246969
1009.60,0.792836,0.246141,0.9629918660680945,12.38376154479232
1009.77,0.865009,0.246270,0.9203324477860269,11.83105242946144
1009.94,0.784490,0.226454,0.8679395653457102,11.15347336396204
1010.12,0.815957,0.219395,0.7913393559989188,10.16542522768891
1010.30,0.776939,0.219604,0.7146567785903791,9.177036487026399
1010.47,1.01722,0.239751,0.7279874797911354,9.344826678724054
1010.65,1.01806,0.239954,0.8404043644319271,10.78395483803150
1010.83,1.07879,0.240151,0.9529414173764206,12.22357964073169
1011.01,0.779036,0.200264,0.9662362740988197,12.38962372928937
1011.18,0.800101,0.200473,0.9264644981758801,11.87534296633854
1011.36,0.660518,0.180603,0.8866496507065229,11.36088495961177
1011.54,0.741241,0.200801,0.9226524095768772,11.81791547854183
1011.71,0.440508,0.160773,0.9667347603375782,12.37826235060719
1011.88,0.420996,0.160926,1.011524971664865,12.94707815879271
1012.06,0.525736,0.188588,0.9863982215570314,12.62090222196890
1012.24,0.666672,0.229138,0.9612615557840498,12.29483771019041
1012.41,0.895677,0.276535,0.9263374643909044,11.84387204285509
1012.59,1.01374,0.296464,0.8620485644994886,11.01791704683049
1012.77,1.14922,0.323663,0.7977353518482482,10.19224674706492
1012.95,0.906849,0.296921,0.7990263469062804,10.20506511786535
1013.12,0.880585,0.297196,0.8890155887847619,11.35030620751434
1013.30,0.692037,0.270408,0.9790383107877022,12.49515262323821
1013.48,0.990406,0.297699,1.010881917421917,12.89692377377004
1013.65,0.991336,0.297983,1.004354031817736,12.80922890134212
1013.82,1.15441,0.325322,0.9975393164493634,12.71774821647149
1014.00,1.07419,0.325598,1.001034950075355,12.75773095025775
1014.18,0.939182,0.298689,1.007247446812465,12.83230450451433
1014.35,0.722419,0.244564,1.013466136563862,12.90690376209537
1014.53,0.641692,0.217617,0.9767980685372307,12.43546529175256
1014.71,0.723935,0.217825,0.9386658996033690,11.94573543355540
1014.89,0.778705,0.245227,0.9092199073623046,11.56685977195325
1015.06,0.771529,0.261755,0.9320414028880010,11.85295456560505
1015.24,0.936593,0.282314,0.9548786360699184,12.13904928280121
1015.42,1.15627,0.282414,0.9713063316458869,12.34348791671432
1015.59,1.16556,0.266188,0.9739747320804862,12.37299230819077
1015.76,0.961682,0.245930,0.9765332166275325,12.40126583035710
1015.94,0.737004,0.225610,0.9771341848798241,12.40448712057574
1016.12,0.594183,0.205274,0.9757360016853791,12.38233912350252
1016.29,0.533329,0.184921,0.9743364806055008,12.36019906912755
1016.47,0.821850,0.226231,0.9708151371418531,12.31117128686216
1016.65,0.884013,0.226388,0.9663126875194362,12.24974814102583
1016.83,0.966972,0.247160,0.9618069093903308,12.18834567595469
1017.00,0.803126,0.226790,0.9338874502496866,11.83042772246343
1017.18,1.13408,0.268240,0.9021288690329025,11.42423781684521
1017.36,1.25887,0.289117,0.8707665664506338,11.02357601205407
1017.53,1.42518,0.310012,0.8507925241702009,10.76778827653887
1017.70,1.07471,0.268872,0.8315514478092138,10.52258465131998
1017.88,0.972154,0.248409,0.8202107828278454,10.37925420783889
1018.06,0.848886,0.227936,0.8520966366460854,10.78660548948879
1018.23,1.01559,0.248854,0.8834521834352109,11.19367584631806
1018.41,0.974921,0.249072,0.9048635186874336,11.48455443227436
1018.59,0.913348,0.249283,0.9079400444827695,11.55527030308324
1018.77,0.810194,0.249488,0.9099320432219465,11.62598643469371
1018.94,0.727656,0.228874,0.9113387246995275,11.70209830379532
1019.12,0.686727,0.208244,0.9124801532868914,11.78311774492422
1019.30,0.812551,0.208456,0.9136253052311949,11.86413695868364
1019.47,0.812795,0.208610,0.8809011709237888,11.49233069179095
1019.65,0.834142,0.229665,0.8349727121186268,10.92353567783119
1019.82,0.772318,0.229878,0.7930162222500993,10.37847361763074
1020.00,0.898402,0.250968,0.7718622096848090,10.07944379132312
1020.17,1.04560,0.251174,0.7565158550945155,9.835651341866807
1020.35,0.836702,0.230421,0.7422346331468598,9.593674237210649
1020.53,0.690488,0.209651,0.7485849291126809,9.614300298016083
1020.71,0.544392,0.209865,0.7547449260318445,9.634933466950926
1020.88,0.649738,0.210020,0.7558177618387076,9.599016396806455
1021.06,0.650077,0.210181,0.7359323224223658,9.309081056345974
1021.24,0.671653,0.210395,0.7150615062798272,9.019046570181814
1021.41,0.672161,0.210556,0.6940008727482664,8.736417739474906
1021.59,0.946875,0.252890,0.6734344649665861,8.466915015068597
1021.76,0.821190,0.231997,0.6533941993054694,8.208564395655870
1021.94,0.843255,0.253283,0.6399801338405289,8.035876408586812
1022.11,0.569768,0.211266,0.6344304454533516,7.963350335690151
1022.29,0.781802,0.232583,0.6288195794923723,7.890874579332365
1022.47,0.782352,0.232798,0.6118790912382369,7.676796898819219
1022.65,0.888627,0.254157,0.5892820856451073,7.392248705797204
1022.82,0.719825,0.233158,0.5666456037586196,7.107700611754176
1023.00,0.656765,0.212137,0.5684123579532685,7.129796517615295
1023.18,0.593707,0.191097,0.5746811478854632,7.209073366039906
1023.35,0.615389,0.191255,0.5803517388665040,7.281930530300372
1023.53,0.743510,0.212696,0.5582633781970826,7.009845757771725
1023.71,0.658803,0.212859,0.5328968630144341,6.737854870369361
1023.88,0.595404,0.213021,0.4867208487899336,6.511297465452120
1024.05,0.361540,0.170563,0.3953082074754327,6.463398229432975
1024.23,0.361819,0.170721,0.2843196958215342,6.415548583574267
1024.41,0.297973,0.149509,0.2390943889990588,6.372028654405973
1024.59,0.298088,0.149618,0.2333697857037993,6.337368389844602
1024.76,0.212692,0.128372,0.2320651450842623,6.302708125283232
1024.94,0.191306,0.128478,0.2099067478336450,5.698900223861902
1025.12,0.127075,0.107143,0.1617455280512617,4.389782678007229
1025.29,0.148566,0.107252,0.1135833352030450,3.081567347624285
1025.47,0.0896250,0.0692100,0.08958346147740319,2.429579945418356
1025.65,0.134372,0.105026,0.08022894627385126,2.175108181713375
1025.82,0.164962,0.119415,0.07125528760237487,1.931166222386675
1025.99,0.226168,0.171967,0.1095916842515259,2.968229212844504
1026.17,0.283961,0.172113,0.1653469282892863,4.421892718320276
1026.35,0.370631,0.200985,0.2472479257865913,5.874554608882995
1026.53,0.514767,0.229882,0.3398916671245463,6.039323143254208
1026.70,0.630343,0.258802,0.4361773496595601,6.021555983525971
1026.88,0.544506,0.230213,0.4755609356658954,6.007937283589008
1027.06,0.545055,0.230433,0.4866351085482922,6.070612927188975
1027.23,0.430345,0.201802,0.4925394858430059,6.133288834736259
1027.41,0.632808,0.230824,0.4966427833319877,6.178293954777399
1027.59,0.604506,0.231039,0.4958265646410875,6.163089948643929
1027.76,0.836152,0.289037,0.4949561946601868,6.147886160371289
1027.93,0.605176,0.260309,0.4931703250290451,6.121901058133378
1028.11,0.547566,0.231557,0.4892059290721929,6.069143861649827
1028.29,0.316264,0.173850,0.4852202239868609,6.016423245646521
1028.46,0.489127,0.187250,0.4860387981730345,6.023492053250699
1028.64,0.581975,0.194736,0.4920787459205963,6.095381854452278
1028.82,0.609673,0.202222,0.4981100657742725,6.167222444046949
1029.00,0.653648,0.218310,0.4992268607831026,6.178275186082168
1029.17,0.610547,0.218471,0.4970521729119265,6.148686140111884
1029.35,0.610973,0.218639,0.4948700633837337,6.119097350230252
1029.53,0.699418,0.218855,0.4783797769563357,5.912740267598075
1029.70,0.722009,0.219022,0.4576916682096043,5.654733725978033
1029.88,0.898118,0.241128,0.4369978978203118,5.396904765498732
1030.05,0.811281,0.241352,0.4413602962514871,5.448714949881889
1030.23,0.789832,0.241515,0.4490723177140402,5.541759196855047
1030.41,0.658800,0.219744,0.4561485037500772,5.626911696858127
1030.58,0.505624,0.197956,0.4412294236750713,5.440793019969114
1030.76,0.506226,0.198125,0.4262973186127886,5.254674282328935
1030.94,0.528843,0.198288,0.4172563352107911,5.141297969560839
1031.11,0.705668,0.220525,0.4425054405950417,5.450371651109322
1031.29,0.661780,0.220689,0.4677721638963989,5.759445530656855
1031.47,0.485399,0.198750,0.4954673263961752,6.098186475582125
1031.64,0.309209,0.176846,0.5281875706332512,6.498517445870831
1031.82,0.575304,0.199156,0.5609312337927361,6.898848198298708
1032.00,0.796992,0.243588,0.5881698371030170,7.231217293286242
1032.17,0.908308,0.243752,0.6076042974672219,7.467547968897911
1032.34,0.842874,0.243978,0.6278764461018811,7.713902502669143
1032.52,0.932531,0.244205,0.6455436611611011,7.928092500595252
1032.70,1.02208,0.266609,0.6612932830135246,8.118591775491268
1032.88,1.02304,0.266829,0.6770533076807823,8.309091253140352
1033.05,0.845986,0.244783,0.6809643915596528,8.354095768092854
1033.23,0.824751,0.245003,0.6796576597316786,8.335080844973234
1033.41,0.870272,0.245224,0.6783503891961647,8.316078981652623
1033.58,1.07180,0.267717,0.6682383386165646,8.189196792068273
1033.76,1.07276,0.267945,0.6561129970556987,8.037742463194284
1033.94,1.07388,0.268173,0.6439784350210297,7.886288119655617
1034.12,1.23150,0.290778,0.6727348885319623,8.235524830594784
1034.28,1.16504,0.268603,0.7007504053968797,8.575571834960122
1034.46,1.14351,0.268831,0.7286926512586491,8.914367476532881
1034.64,1.12229,0.269117,0.7389711798457260,9.036917525368047
1034.82,1.32484,0.314202,0.7492566340640319,9.159467503542004
1034.99,1.34801,0.314431,0.7528870873957998,9.200605612862326
1035.17,1.12429,0.292213,0.7274890645336554,8.887105051150343
1035.35,1.12544,0.292491,0.7020731222269406,8.573604968100781
1035.52,1.03630,0.292714,0.7094929437082804,8.661172766612111
1035.70,1.05966,0.292944,0.7746018198700174,9.455384895776547
1035.88,0.857796,0.248086,0.8312086165452728,10.24959684430925
1036.06,0.768431,0.225719,0.8003513007071931,10.77186408701750
1036.23,0.769474,0.225949,0.7275099785975990,11.00000964990939
1036.40,0.770314,0.226123,0.8341235669583719,11.21871465571805
1036.58,0.974844,0.248944,0.9025090553372349,11.11340022387450
1036.76,1.02109,0.249169,0.8820333118451451,10.74435710182246
1036.93,1.04451,0.272030,0.8522985221343727,10.37556772033503
1037.11,1.13621,0.294960,0.9082013859596095,11.05223402718067
1037.29,1.15974,0.295184,1.004968673277428,12.22557153225492
1037.46,1.29681,0.295409,1.101803089749368,13.39890848049434
1037.64,1.38921,0.295699,1.195689655138502,14.53559636115708
1037.82,1.36736,0.295932,1.288935318773927,15.66370112462237
1038.00,1.43671,0.318958,1.382181234262785,16.79102819739771
1038.17,1.41538,0.319249,1.409860163137807,17.12133104449074
1038.35,1.50776,0.342322,1.431526233090199,17.37841373753480
1038.53,1.46325,0.319754,1.448411904806860,17.57730035103084
1038.70,1.53319,0.320037,1.418920194926312,17.21368028894508
1038.87,1.44263,0.297431,1.388134385749015,16.83436415601811
1039.05,1.53531,0.320582,1.358303233515192,16.46689167295081
1039.23,1.49100,0.320865,1.333258039744603,16.15767326377410
1039.40,1.51470,0.321092,1.308195588055194,15.84845468394562
1039.58,1.30899,0.298402,1.287831328752548,15.59635088245846
1039.76,1.21824,0.298696,1.279161038918982,15.48599988190249
1039.94,1.24209,0.298923,1.270485211699276,15.37564913327786
1040.11,1.38110,0.322191,1.266023400434343,15.31636267832420
1040.29,1.45161,0.322485,1.267712672156423,15.33151018172784
1040.47,1.45265,0.322720,1.269404050067039,15.34666765953072
1040.64,1.38437,0.299916,1.267392906213701,15.31707476998479
1040.81,1.22406,0.277100,1.262267216339703,15.25008912143660
1040.99,1.50275,0.323596,1.256916676649489,15.18021220913158
1041.17,1.48689,0.354555,1.239347837075011,14.96287990064238
1041.34,1.57103,0.385532,1.213720674736919,14.64843206916112
1041.52,1.19248,0.339402,1.188092985524327,14.33420056414796
1041.70,1.28613,0.339717,1.183376514028226,14.27238483675752
1041.88,1.10189,0.309092,1.186659129993731,14.30705941570255
1042.05,1.04092,0.309322,1.189944095969068,14.34173356923797
1042.23,0.763390,0.278644,1.182064522534165,14.24187255379999
1042.41,1.19843,0.340902,1.172076885925266,14.11669260603018
1042.58,1.50936,0.372169,1.162082516700220,13.99151262893102
1042.76,1.75828,0.403471,1.154618597025319,13.89688438155902
1042.93,1.26268,0.341687,1.147559905779597,13.80738716897568
1043.11,1.17068,0.342005,1.140180196047191,13.71389582005663
1043.28,1.23397,0.342313,1.120701983720264,13.47499473654534
1043.46,1.57741,0.373721,1.100997627106674,13.23354134734795
1043.64,1.60977,0.374039,1.083892218200129,13.02348633914633
1043.81,1.48618,0.374358,1.089945912882180,13.09174296465173
1043.99,1.33149,0.374667,1.096003292163773,13.15999923920572
1044.17,1.26293,0.352328,1.099390091885821,13.19614877914655
1044.35,1.30470,0.321455,1.093311766253356,13.11870654375470
1044.52,1.28395,0.290556,1.087224692393724,13.04121097779206
1044.70,1.27044,0.282281,1.079900676738835,12.94893505801763
1044.88,1.20073,0.282522,1.070169038401026,12.82786457762246
1045.05,1.08388,0.282763,1.060430293031278,12.70679360478793
1045.22,0.778115,0.235801,1.052939281253806,12.61290707612258
1045.40,0.708101,0.236034,1.047626053846145,12.54498185405180
1045.58,0.590578,0.212633,1.042308817676746,12.47705683002114
1045.75,0.756470,0.260078,1.037879458229916,12.41980159419684
1045.93,0.875572,0.260320,1.034413002366597,12.37410594903780
1046.11,1.04186,0.284197,1.030946681924699,12.32844175903271
1046.29,1.20861,0.284439,1.027881619358681,12.28760729810618
1046.46,1.09078,0.284682,1.025085334521692,12.25001129667842
1046.64,1.21041,0.308687,1.022285122347085,12.21238953516097
1046.82,1.09265,0.308922,1.019115152007709,12.17038267649544
1046.99,1.14101,0.309165,1.015797958740015,12.12664865880105
1047.17,0.951667,0.285646,1.012476061199314,12.08288382654834
1047.35,1.07150,0.285890,1.008663169417499,12.03329307112415
1047.52,1.26314,0.309989,1.004916995206329,11.98470304599685
1047.69,1.40711,0.310233,1.001000794264668,11.93394444093131
1047.87,1.40842,0.310476,0.9994066507781768,11.91089932043492
1048.05,1.19473,0.286858,0.9981935906887063,11.89241181758447
1048.23,1.07637,0.287095,0.9969798541282574,11.87392446764531
1048.40,0.981718,0.287340,1.001070041774597,11.91860227779586
1048.58,1.07829,0.287585,1.005289606862878,11.96478225207382
1048.76,1.15093,0.287830,1.009232203960497,12.00764051056706
1048.93,1.36810,0.312093,1.006535282011336,11.97149648249909
1049.11,1.22503,0.288292,1.003838231709297,11.93537719767990
1049.29,1.05755,0.264472,1.001365392689572,11.90195211386704
1049.47,0.794036,0.240694,1.000087492437734,11.88274625889700
1049.64,0.987448,0.264979,0.9988085502838747,11.86353976273674
1049.81,1.06045,0.289291,0.9978076293284702,11.84781372929004
1049.99,1.10966,0.289538,0.9977833775322654,11.84352525436994
1050.17,0.941720,0.289785,0.9977590358013574,11.83923730105302
1050.34,1.03914,0.290024,0.9973598943820440,11.83050819714489
1050.52,1.11266,0.290271,0.9960797208969406,11.81133658323893
1050.70,1.13774,0.290519,0.9947985509762882,11.79216481642167
1050.87,1.13903,0.290767,0.9909570601887826,11.74266536094750
1051.05,1.18876,0.315277,0.9825993701296640,11.63970890346987
1051.23,1.21388,0.315525,0.9742361691035876,11.53675226164628
1051.41,1.06890,0.291462,0.9761148995423425,11.55510621886840
1051.58,0.851166,0.243115,0.9890387266870139,11.70415577785874
1051.76,0.803366,0.243364,1.001979810617172,11.85330789716650
1051.94,0.804115,0.243551,1.004340022302709,11.87722997323573
1052.11,1.00000,0.268133,0.9998619183763975,11.82046591348227
1052.28,0.976163,0.243967,0.9951807530988205,11.76116796415246
1052.46,0.976602,0.244154,0.9895035658462435,11.69014144018458
1052.64,0.757501,0.219940,0.9832101719930516,11.61188987237421
1052.81,0.709170,0.220128,0.9769172448128253,11.53369213124238
1052.99,0.758753,0.244814,0.9795537627807277,11.56093912654207
1053.17,0.881931,0.269521,0.9863184565568074,11.63686901232558
1053.35,0.882497,0.269709,0.9930871176119103,11.71279946484113
1053.52,1.00610,0.269961,0.9969495087553001,11.75440869579437
1053.70,1.00732,0.270219,1.000095905248143,11.78755578129999
1053.88,1.13109,0.295012,1.003244825407901,11.82070303745738
1054.05,0.959728,0.270639,1.003930600495439,11.82482673459751
1054.23,0.763231,0.246239,1.004234539700481,11.82444132551593
1054.40,0.788649,0.246491,1.004525171472378,11.82407160507587
1054.58,0.764569,0.246680,1.002908781507269,11.80109400375304
1054.75,1.01224,0.271585,1.001043110652453,11.77519820535538
1054.93,1.11218,0.271838,0.9990111888935447,11.74736653369927
1055.11,1.06327,0.272028,0.9670261561870725,11.36745154418598
1055.29,0.996981,0.281316,0.9349970637576208,10.98727447670650
1055.46,0.800793,0.281661,0.9055343450118313,10.63750073286002
1055.64,1.06723,0.339875,0.9107021477934394,10.69463275923955
1055.82,1.12031,0.364322,0.9158728531471987,10.75176504642067
1055.99,1.25384,0.397750,0.9235254983132147,10.83798471959128
1056.17,1.25517,0.398100,0.9476257432918891,11.11710122584253
1056.35,1.12339,0.365218,0.9717583741600885,11.39641010169507
1056.52,1.02466,0.332299,0.9908139586009775,11.61601259017174
1056.69,0.825987,0.299342,0.9888415757137163,11.58918781533608
1056.87,1.02664,0.332914,0.9867829035490536,11.56120447360907
1057.05,0.994265,0.333170,0.9839066939388191,11.52366635729113
1057.23,0.995054,0.333434,0.9780589220895949,11.45136608454833
1057.40,0.762526,0.300373,0.9722076234310819,11.37906552843951
1057.58,0.729867,0.300629,0.9694890183857034,11.34347168512309
1057.76,0.931384,0.334346,0.9730316894719826,11.38113868521074
1057.93,0.999191,0.334611,0.9765768613472766,11.41880572252749
1058.11,1.16745,0.368394,0.9760840820491444,11.40925061281230
1058.29,0.866486,0.301645,0.9694354468267424,11.32776996693264
1058.46,0.833497,0.301895,0.9627820300993376,11.24628928382387
1058.64,0.849835,0.268541,0.9614848807877663,11.22740745627877
1058.82,1.15992,0.302259,0.9665167378309244,11.28242010670241
1058.99,1.26028,0.302432,0.9713470274478173,11.33519446496749
1059.17,1.18578,0.302690,0.9768762764059018,11.39593854969534
1059.34,1.18717,0.302948,0.9829401142663537,11.46287539753456
1059.52,1.13787,0.303207,0.9890075948938308,11.52981205523339
1059.70,1.03780,0.278163,0.9757025613504012,11.37093392534876
1059.87,0.963359,0.278423,0.9460393056463358,11.02157981298384
1060.05,1.06592,0.278682,0.9163764918729930,10.67246677311599
1060.23,1.19372,0.304252,0.9091009091199287,10.58422752964257
1060.40,0.966147,0.279115,0.9164227710501773,10.66594311463418
1060.58,0.840251,0.279383,0.9237493747237649,10.74765866611092
1060.76,0.841196,0.279643,0.9222827032686260,10.72704742128740
1060.94,0.917889,0.279844,0.9164288113149256,10.65543511396634
1061.11,1.04586,0.280105,0.9105749554861829,10.58387216808854
1061.29,0.852688,0.270247,0.9087007621787728,10.55859685277969
1061.46,0.767795,0.262030,0.9083142273953827,10.55076369365919
1061.64,0.581452,0.262442,0.9079096111710027,10.54258077199673
1061.81,0.674244,0.272973,0.9096718447969019,10.55956053769430
1061.99,0.572311,0.238982,0.9121511192094016,10.58484870828718
1062.17,0.504648,0.205041,0.9146319642355225,10.61013728688128
1062.34,0.539516,0.205304,0.8317596158715539,9.645599561256532
1062.52,0.676658,0.239651,0.7293845786014350,8.455606116796254
1062.70,0.848660,0.274125,0.6268709421206142,7.264792067334703
1062.88,0.712365,0.240074,0.7115031799255842,8.242876208480986
1063.05,0.953557,0.308962,0.8224641134129318,9.525239072661250
1063.23,0.851576,0.309226,0.9334217028597139,10.80671796282235
1063.41,0.886744,0.343812,0.9601488091743757,11.11249499191796
1063.58,0.784562,0.309723,0.9815105489578136,11.35599286009555
1063.75,0.819665,0.309995,1.002001479879634,11.58941544537324
1063.93,0.992869,0.310268,0.9974781353998039,11.53330788507040
1064.11,0.993923,0.310541,0.9918910781449440,11.46494083154506
1064.28,1.09820,0.310661,0.9865118777190094,11.39901628249353
1064.46,1.17643,0.310790,0.9902096430580184,11.43798841277889
1064.64,1.29774,0.310910,0.9939076432320137,11.47693350649125
1064.82,1.27247,0.311184,0.9975083966140543,11.51473515033801
1064.99,1.09166,0.285481,0.9977895592482696,11.51420069704120
1065.17,1.04064,0.285755,0.9980708368736977,11.51366669202687
1065.35,1.04145,0.286029,0.9962958892438768,11.48942504956826
1065.52,1.09421,0.312273,0.9743234896769036,11.23235451377980
1065.70,0.990912,0.286480,0.9523363417608188,10.97528407701139
1065.88,0.939751,0.286747,0.9362512317983742,10.78637152162201
1066.05,0.888478,0.260910,0.9524741868564921,10.96968315486089
1066.22,0.915580,0.287253,0.9680358845534487,11.14540952665832
1066.40,0.942656,0.287529,0.9822019042512201,11.30480935983525
1066.58,0.969611,0.313918,0.9866378409865809,11.35215040253502
1066.76,0.943935,0.287983,0.9910760653970954,11.39949144523480
1066.93,0.997089,0.288259,0.9933046214855072,11.42138981822914
1067.11,0.945296,0.262279,0.9855390675459721,11.32839419568317
1067.29,0.946237,0.262487,0.9777736398818635,11.23546250104601
1067.46,1.05261,0.262764,0.9667936062505336,11.10566378526908
1067.64,1.13227,0.289290,0.9458519529824019,10.86155583449176
1067.82,1.10677,0.289498,0.9249106791711064,10.61761599110192
1067.99,0.923509,0.289768,0.9178058606235481,10.53261945005889
1068.17,0.871670,0.263659,0.9418850179176717,10.80542373275766
1068.35,1.03080,0.290280,0.9659793162194851,11.07822831348712
1068.53,1.13750,0.290558,0.9757598640434526,11.18674611951220
1068.70,1.16501,0.317225,0.9550567990559189,10.94597398994250
1068.87,1.29865,0.343986,0.9334303061847297,10.69462792718433
1069.05,1.27315,0.344265,0.9229551453868914,10.57116738135993
1069.23,1.43293,0.344545,0.9347415086251779,10.70267788339422
1069.40,1.16873,0.291792,0.9465431299364242,10.83427906537000
1069.58,1.11632,0.292072,0.9501947423998683,10.87254037389319
1069.76,0.877961,0.265755,0.9380725479774462,10.73034359925561
1069.93,0.772101,0.265966,0.9259423652986567,10.58814678738894
1070.11,0.746579,0.266247,0.9198531020920001,10.51509943474748
1070.29,0.800581,0.266458,0.9227348754266648,10.54461284530367
1070.47,0.987799,0.293361,0.9256161665615120,10.57410589293064
1070.64,0.854941,0.266935,0.9347411857927721,10.67488299408638
1070.82,0.935936,0.293885,0.9510408123041126,10.85750485157541
1071.00,1.01740,0.294167,0.9673509034764782,11.04012657652949
1071.17,1.09843,0.294379,0.9773708060320833,11.15100995917754
1071.34,1.07266,0.294662,0.9806184785241064,11.18443781491403
1071.52,0.859127,0.268112,0.9838681727814110,11.21786588851136
1071.70,0.913597,0.295182,0.9783931615831002,11.15182890376410
1071.87,0.887721,0.295465,0.9639410764266716,10.98354500205385
1072.05,0.969211,0.322583,0.9494792925146535,10.81526121918437
1072.23,1.02393,0.322867,0.9470861094355523,10.78450532139995
1072.41,1.07875,0.323159,0.9568258417534738,10.89188982858017
1072.58,1.26857,0.323452,0.9665720223695219,10.99927433576038
1072.76,1.37773,0.323737,0.9730167918941559,11.06903424336360
1072.94,1.24375,0.296998,0.9762202105905555,11.10188908740319
1073.11,1.05587,0.297283,0.9794276061491362,11.13476676795639
1073.29,0.921776,0.297577,0.9781970764718949,11.11718514641680
1073.47,1.03087,0.324888,0.9735895893200757,11.06124708981211
1073.64,0.977564,0.298053,0.9691760384922665,11.00769955188881
1073.81,1.06008,0.298340,0.9680122105863316,10.99093534052581
1073.99,1.14272,0.298635,0.9698771157219327,11.00855267107497
1074.17,1.06208,0.298850,0.9717415943173385,11.02615830960659
1074.35,1.00903,0.299137,0.9753334314897790,11.06334797051975
1074.52,0.901421,0.299425,0.9801022450820311,11.11385883457903
1074.70,1.04739,0.326787,0.9848737650462197,11.16436955143870
1074.88,1.03929,0.326957,0.9817057249947826,11.12487400426767
1075.05,0.903615,0.290748,0.9732640895301757,11.02566060354363
1075.23,0.977268,0.291036,0.9648166528680207,10.92644705561997
1075.41,0.941798,0.291325,0.9641293485723218,10.91514781157858
1075.58,0.869419,0.291517,0.9684676731426695,10.96074124583626
1075.76,0.761072,0.291814,0.9728091672983924,11.00633446738913
1075.94,0.871633,0.328654,0.9757761024888938,11.03635618196573
1076.12,1.16464,0.365427,0.9780676185226319,11.05872071741334
1076.29,1.20218,0.365725,0.9802655219422646,11.08015982553827
1076.46,1.13012,0.329474,0.9810388032320122,11.08533856929179
1076.64,0.947844,0.329764,0.9809354942106400,11.08061376161327
1076.82,1.16889,0.366760,0.9808322981638006,11.07589212413842
1076.99,1.13309,0.367059,0.9816780879505291,11.08188806179754
1077.17,1.35424,0.404130,0.9830566217747546,11.09389394073580
1077.35,1.02443,0.367725,0.9844371863740305,11.10590818884990
