wave,flux,err,fit_all,fit_stell
918.598,0.260860,0.145253,0.9368041490203305,2.472903494933999
918.783,0.187649,0.120776,0.9157410873768266,2.416910223336789
918.969,0.355877,0.144612,0.9215472667278967,2.431839611904795
919.154,0.355709,0.144493,0.9370332047915026,2.472303528122102
919.340,0.307237,0.144261,0.9461065705335148,2.495838269929270
919.525,0.186426,0.119952,0.9512530101627060,2.509007725068586
919.711,0.186325,0.119834,0.9615457542515402,2.535744671481329
919.889,0.209877,0.119606,0.9777558267009554,2.578092520344009
920.074,0.185775,0.135104,0.9900805383624069,2.610166802871588
920.260,0.141809,0.157606,0.9796900854234312,2.582356171147370
920.445,0.0965138,0.156195,0.9108711813519483,2.400568601063298
920.631,0.189793,0.185343,0.7496447492447277,1.975342433586980
920.816,0.189737,0.185126,0.5358563295248140,1.411773623285577
921.002,0.261759,0.219018,0.3922208605991810,1.033182773356431
921.187,0.199041,0.190015,0.3936912499123741,1.036888456665476
921.365,0.257824,0.175538,0.4841165515481115,1.274849748779301
921.551,0.198131,0.126984,0.5845687759424023,1.539127413703205
921.736,0.197681,0.126701,0.6720864845513547,1.769269572673115
921.922,0.197495,0.126561,0.7523282822895241,1.980186983398816
922.107,0.239363,0.146498,0.8273307050147461,2.177247910224052
922.293,0.343865,0.234501,0.8856481274694177,2.330343562315037
922.478,0.360383,0.278430,0.9110626308662297,2.396828631123686
922.664,0.334878,0.302224,0.8897591484924956,2.340406504285195
922.841,0.334014,0.301554,0.8055152457299211,2.118485764988879
923.027,0.409053,0.301237,0.6676000992430066,1.755489921977908
923.213,0.333810,0.300902,0.5353508200881421,1.407506808118815
923.398,0.300850,0.246885,0.4650899458919182,1.222585342837138
923.583,0.354761,0.253554,0.4646701619176240,1.221285557164743
923.769,0.436079,0.219347,0.5246279132739238,1.378649893809277
923.955,0.487775,0.204410,0.6311528549655708,1.658316527702393
924.132,0.405378,0.204066,0.7587233083396417,1.993193451989028
924.318,0.608565,0.285318,0.8841633542371801,2.322356118779401
924.503,0.566866,0.284975,0.9856355863594664,2.588469663308147
924.689,0.728737,0.325245,1.041170839822436,2.733877553735203
924.874,0.606003,0.284198,1.052053502702733,2.762010011853329
925.060,0.483821,0.243380,1.044858368354697,2.742680667950961
925.245,0.280582,0.162017,1.040433051907785,2.730627356708269
925.431,0.320316,0.161689,1.040411080569428,2.730132362140718
925.609,0.319925,0.161526,1.037868574600621,2.723043122693694
925.794,0.319594,0.161362,1.017308890122824,2.668673926209536
925.980,0.157889,0.120824,0.9496621434500275,2.490820055502731
