wave,flux,err,fit
931.717,0.485934,0.241765,0.2495429131879185
931.894,0.596319,0.262593,0.4806994744613062
932.070,0.568761,0.262319,0.7521858259849267
932.247,0.596416,0.269157,0.9448514487392420
932.423,0.624158,0.275837,1.045813424689453
932.600,0.734786,0.296311,1.100823638129018
932.776,0.776418,0.296879,1.144060584155283
932.953,0.873358,0.304353,1.186794664744683
933.130,0.928740,0.311470,1.229905190817101
933.306,1.05329,0.325555,1.271572927343883
933.483,1.08107,0.325844,1.309475315836670
933.659,1.10888,0.332595,1.341400207658553
933.836,1.10902,0.332636,1.365610672360143
934.012,1.10911,0.332644,1.381103550302720
934.189,1.10936,0.332640,1.387724737793096
934.365,1.10961,0.332713,1.386119970008530
934.542,1.24839,0.346731,1.377530114578215
934.719,1.29037,0.353587,1.363496807378010
934.895,1.44313,0.367908,1.345541332761522
935.072,1.42977,0.367971,1.324896707973720
935.248,1.49948,0.374996,1.302317964596420
935.425,1.31973,0.354343,1.278014676287692
935.601,1.22299,0.340704,1.251705546157078
935.778,1.14010,0.333620,1.222773368549501
935.954,1.07097,0.326590,1.190446494253349
936.131,1.04346,0.326534,1.153656433044691
