wave,flux,err,fit
924.656,0.676829,0.281950,1.051290563273190
924.832,0.690613,0.282196,1.087766841796173
925.009,0.690683,0.282133,1.113099286425035
925.185,0.773232,0.295718,1.126869683590022
925.362,0.828325,0.302663,1.129925317555992
925.538,0.814612,0.302372,1.124138198967316
925.715,0.787165,0.295602,1.112073477819793
925.891,0.745916,0.288743,1.096615569427346
926.068,0.690928,0.281745,1.080579563702805
926.244,0.677157,0.275212,1.066336166757236
926.421,0.732204,0.282245,1.055503831158010
926.597,0.704672,0.281893,1.048757704464902
926.774,0.802422,0.315177,1.045810661970610
926.951,0.699823,0.303921,1.045576676450047
927.127,0.659822,0.313429,1.046473162672324
927.304,0.730698,0.337120,1.046788681294517
927.480,0.773223,0.353936,1.045024795137489
927.657,0.690212,0.343133,1.040139529267353
927.833,0.814879,0.374127,1.031662633286646
928.010,0.835722,0.383917,1.019683710103921
928.186,0.669573,0.362347,1.004748256864678
928.363,0.773605,0.382908,0.9876942233157764
928.539,0.836056,0.393498,0.9694817711259327
928.716,0.857047,0.393830,0.9510341160458472
928.892,0.857256,0.393952,0.9330987356786994
929.069,0.857383,0.393916,0.9159429810557026
929.246,0.670368,0.362138,0.8979249443498244
929.422,0.649645,0.352427,0.8708738693186057
929.599,0.524086,0.318486,0.8166585010473093
929.775,0.433080,0.285170,0.7237317574852508
929.952,0.418238,0.262789,0.6170976844915199
930.128,0.417439,0.250234,0.5412327038787620
930.305,0.333476,0.226418,0.5084087352560570
930.481,0.388671,0.233753,0.4996150948117407
930.658,0.402539,0.234035,0.4961029228755721
930.834,0.416456,0.240626,0.4826824946284615
931.011,0.388992,0.233823,0.4382744152927046
931.188,0.499489,0.248126,0.3505763906034314
931.364,0.458204,0.241248,0.2492474251516493
931.541,0.499682,0.248180,0.2038236203905083
931.717,0.485934,0.241765,0.2900699372014620
931.894,0.596319,0.262593,0.5178219918200097
932.070,0.568761,0.262319,0.7757563136247574
932.247,0.596416,0.269157,0.9548246633850146
932.423,0.624158,0.275837,1.050514657678110
932.600,0.734786,0.296311,1.106841650692228
932.776,0.776418,0.296879,1.153592143842298
932.953,0.873358,0.304353,1.200033730216347
933.130,0.928740,0.311470,1.246697922547733
933.306,1.05329,0.325555,1.291831335555576
933.483,1.08107,0.325844,1.333179113552855
933.659,1.10888,0.332595,1.368537159862812
933.836,1.10902,0.332636,1.396128590575245
934.012,1.10911,0.332644,1.414887142817018
934.189,1.10936,0.332640,1.424599356610396
934.365,1.10961,0.332713,1.425871405662971
934.542,1.24839,0.346731,1.419930523519172
934.719,1.29037,0.353587,1.408326603846037
934.895,1.44313,0.367908,1.392600814932337
935.072,1.42977,0.367971,1.373997529115824
935.248,1.49948,0.374996,1.353258002798165
935.425,1.31973,0.354343,1.330532225834161
935.601,1.22299,0.340704,1.305426159487579
935.778,1.14010,0.333620,1.277168719229595
935.954,1.07097,0.326590,1.244822434425996
